length_um,excess_loss_db,insertion_loss_upper_db,insertion_loss_lower_db,power_imbalance_db,phase_error_deg,return_loss_db,forward_power,reflected_power,even_amplitude_abs,odd_amplitude_abs,even_power,odd_power,even_phase_deg,odd_phase_deg,supermode_phase_difference_deg,length_over_lpi
170.00000000000003,2.6693586453032103,12.447634645702992,3.1522831106528306,-9.29535153505016,12.91297988621581,36.081035416617304,0.5408341860221182,0.0002465451470277842,0.48304223226939375,0.5545307817121781,0.23332979815579893,0.3075043878663193,123.26726572537727,-19.582605503243947,-142.84987122862123,1.7000000000000002
172.5,1.642031782957708,16.586699259373038,1.783404969810283,-14.803294289562757,12.081864482854538,37.43942245485298,0.6851676058569345,0.00018032575305490005,0.5633227820228852,0.6064940635413766,0.317332556746003,0.36783504911093134,54.602070670113406,-105.1984807280549,-159.80055139816832,1.725
175.0,0.74691636321985,20.437921570845084,0.7938004961131098,-19.644121074731974,2.761717357244636,42.57009371310106,0.8419927726174846,5.533381690236803e-05,0.6456122467243799,0.6520564388892907,0.4168151731205016,0.42517759949698325,-23.70755994824109,168.1745154841745,-168.11792456758442,1.75
177.5,0.6248863448309472,25.54724542676693,0.6388902257463156,-24.908355201020616,21.259825982293165,47.26014815350601,0.8659869860033924,1.879252707624387e-05,0.6443646852260714,0.6714023670176463,0.41520584756649404,0.45078113843689827,-105.30098733779253,80.76502777101082,-173.93398489119664,1.775
180.0,1.047731715517202,22.309129804989105,1.0803359263650851,-21.228793878624018,62.505474559538165,39.242209595555785,0.7856458638663466,0.00011906360842414557,0.5768690305198657,0.6729546682306448,0.33277787837292977,0.45286798549341717,178.49170536318354,-6.1255335688772385,175.38276106793924,1.8
182.50000000000003,1.3267944756968588,14.566387470200958,1.537819291330785,-13.028568178870174,25.772705455322697,41.525854300385504,0.7367506919881129,7.037437809277737e-05,0.5479832633212012,0.6606550046037342,0.3002856568801529,0.43646503510796003,108.79267226902014,-94.13275213358071,157.0745755973992,1.8250000000000002
185.0,1.5887556597144805,11.001625894317709,2.116750398166956,-8.884875496150752,7.449038094512684,38.45433619969376,0.6936245148020073,0.00014274679957924067,0.5640756896044781,0.6127341439802747,0.3181813836027675,0.37544313119924,36.48947010844793,177.17585852685215,140.6863884184042,1.85
187.5,2.273842696376769,9.431476912891334,3.2019546669740606,-6.229522245917273,3.213907468001276,33.14139838872475,0.5924009282556515,0.00048513226683385486,0.5561408334035456,0.532079225000245,0.30929262657879025,0.2831083016768613,-38.374266066910664,89.63390749239997,128.00817355931065,1.875
190.0,3.3193064726602146,8.584302106631423,4.852900217260095,-3.7314018893713286,9.884902691215842,32.55461206088804,0.4656604491690674,0.0005553142190584711,0.519014117983332,0.4430403982743012,0.26937565466601604,0.19628479450305142,-109.71244171588624,4.496440298327941,114.2088820142142,1.9
192.5,3.9185806557457603,7.405722630573845,6.499253090649692,-0.9064695399241529,22.86242315094464,28.00886366532677,0.40564108382156905,0.0015816618281025978,0.5302764806776925,0.35277179289400373,0.2811931459599192,0.12444793786164986,-175.12048971863118,-78.64714218695799,96.47334753167321,1.925
195.00000000000003,3.3412864211758246,6.139132161651729,6.5749707111466815,0.4358385494949517,45.115138373494915,27.938971307508748,0.4633096627213512,0.0016073219265558365,0.6289530693157711,0.2602454597483347,0.3955819634017292,0.0677276993196221,113.24548792568798,-160.82339082523615,85.93112124907589,1.9500000000000002
197.5,2.9108329227567653,6.087806856794619,5.760619816805352,-0.32718703998926646,63.88135765916737,27.2235733318944,0.5115837107433536,0.001895145972246799,0.6966351409142781,0.16212091532771977,0.48530051955665615,0.026283191186697683,32.64654308604966,127.53834783937114,94.89180475332147,1.975
200.0,3.328731593012363,7.186496503445695,5.630244018832197,-1.5562524846134973,75.63879423284797,28.99569198227873,0.46465096206529344,0.001260174832182296,0.6736662918290072,0.10404176718341794,0.45382627274664505,0.010824689318648542,-48.28738831929276,77.70098140183008,125.98836972112282,2.0
